frame,x,y,track_id
0,483.57142857142856,695.0,0
0,494.9090909090909,757.0909090909091,1
0,341.27272727272725,704.6818181818182,2
0,448.0,711.8260869565217,3
0,358.6818181818182,618.8636363636364,4
0,429.04347826086956,559.8260869565217,5
0,362.0833333333333,544.0833333333334,6
0,491.6818181818182,700.0,7
0,399.35,537.65,8
0,487.48,544.4,9
0,460.9090909090909,525.9090909090909,10
0,440.0,549.1739130434783,11
0,490.72727272727275,722.9090909090909,12
0,383.8636363636364,725.2272727272727,13
0,416.57142857142856,618.0,14
0,361.57142857142856,612.1428571428571,15
0,502.0,735.0,16
0,393.6521739130435,740.9565217391305,17
0,380.4090909090909,747.3636363636364,18
0,341.0952380952381,645.4285714285714,19
0,407.5909090909091,758.3636363636364,20
0,420.04166666666663,636.25,21
0,423.2758620689655,558.4827586206897,22
0,432.9047619047619,709.5714285714286,23
0,452.5,581.8846153846154,24
0,416.0,527.8260869565217,25
0,301.9166666666667,647.9166666666666,26
0,475.0,642.2727272727273,27
0,419.3181818181818,517.8181818181819,28
0,289.9090909090909,592.9090909090909,29
0,449.96296296296293,660.3703703703704,30
0,401.35,584.65,31
0,451.7826086956522,718.9565217391305,32
0,483.9090909090909,674.9090909090909,33
0,493.23333333333335,547.7666666666667,34
0,347.9166666666667,721.0833333333334,35
0,502.0,673.4285714285714,36
0,495.0909090909091,678.5,37
0,405.8,569.12,38
0,433.12,658.8,40
0,457.6190476190476,756.2380952380952,41
0,451.42857142857144,689.0,42
0,337.0869565217391,681.6086956521739,43
0,504.0,622.5,44
0,421.57142857142856,687.0,45
0,482.2,638.45,46
0,487.45833333333337,588.2916666666666,47
0,393.16666666666663,559.1666666666666,48
0,472.8421052631579,653.3157894736842,49
0,489.1363636363636,612.6818181818182,50
0,476.95652173913044,691.7391304347826,51
0,386.33333333333337,603.9047619047619,52
0,261.90909090909093,629.9090909090909,53
0,453.95652173913044,550.0,55
0,478.0,671.5714285714286,56
0,486.04166666666663,712.1666666666666,57
0,408.57142857142856,549.0,58
0,301.4583333333333,707.0,59
0,308.17391304347825,530.0,61
0,478.1,649.45,62
0,333.3157894736842,515.1578947368421,64
0,491.0909090909091,663.5,65
0,439.3,655.95,66
0,400.9090909090909,765.0909090909091,67
0,396.5,603.0,69
0,439.42857142857144,619.6666666666666,70
0,305.0909090909091,657.0909090909091,71
0,316.6,765.4,76
0,496.0,550.9166666666666,78
0,446.6428571428571,663.4285714285714,80
0,487.04761904761904,716.8095238095239,81
0,329.8421052631579,675.6842105263158,84
0,460.57894736842104,700.1052631578948,85
0,259.8095238095238,689.8095238095239,86
0,509.6,691.6,87
0,369.6111111111111,580.7777777777778,88
1,362.4090909090909,544.3636363636364,6
1,486.2,674.2,33
1,429.4,560.0,5
1,447.57142857142856,713.0,3
1,289.9166666666667,593.7083333333334,29
1,359.0,617.8260869565217,4
1,495.0,678.8260869565217,37
1,452.7826086956522,581.0434782608695,24
1,420.3809523809524,518.2380952380952,28
1,461.2608695652174,525.3913043478261,10
1,347.0833333333333,720.9166666666666,35
1,494.0,755.8260869565217,1
1,409.0909090909091,758.9090909090909,20
1,432.1363636363636,710.3181818181818,23
1,340.6363636363636,645.4090909090909,19
