frame,x,y,track_id
0,483.3076923076923,694.8846153846154,0
0,491.82608695652175,700.0,1
0,491.08333333333337,722.9166666666666,2
0,475.08333333333337,642.0833333333334,3
0,495.04166666666663,678.7083333333334,4
0,495.0,756.8260869565217,5
0,473.08333333333337,653.0833333333334,6
0,407.8571428571429,758.1904761904761,7
0,487.08333333333337,543.9166666666666,8
0,489.17391304347825,613.0,9
0,440.0909090909091,549.0909090909091,10
0,399.0,538.1739130434783,11
0,502.0,734.8260869565217,12
0,433.0,709.8260869565217,13
0,419.0,518.1739130434783,14
0,451.9090909090909,718.9090909090909,15
0,448.08333333333337,711.9166666666666,16
0,451.9090909090909,689.7727272727273,17
0,503.95833333333337,622.2916666666666,18
0,415.9090909090909,617.9090909090909,19
0,394.17391304347825,741.0,20
0,362.17391304347825,544.0,22
0,383.3,725.9,23
0,379.95238095238096,747.1904761904761,24
0,348.17391304347825,721.0,25
0,360.9090909090909,612.0909090909091,26
0,482.0,638.8260869565217,27
0,484.0,674.8260869565217,28
0,358.8095238095238,618.8571428571429,29
0,341.1428571428571,705.0,30
0,478.9090909090909,649.9090909090909,32
0,401.05,584.1,33
0,457.0,756.1739130434783,34
0,501.95238095238096,673.1904761904761,35
0,290.0909090909091,593.0909090909091,36
0,421.82608695652175,687.0,37
0,386.0,604.1739130434783,38
0,453.9090909090909,550.0909090909091,39
0,415.9090909090909,528.0909090909091,40
0,461.0909090909091,526.0909090909091,41
0,420.0,636.0,42
0,301.85714285714283,648.1904761904761,43
0,405.9090909090909,568.9090909090909,44
0,477.1428571428571,692.0,45
0,453.29166666666663,582.0416666666666,46
0,495.3,551.1,47
0,486.4,711.35,48
0,337.0909090909091,681.9090909090909,49
0,341.2,645.65,50
0,487.9,588.3,51
0,409.0,549.0,52
0,262.1304347826087,629.7826086956521,53
0,432.8095238095238,659.8095238095239,54
0,396.9,603.3,55
0,393.57894736842104,559.578947368421,56
0,428.82608695652175,560.0,58
0,439.0952380952381,619.4285714285714,59
0,492.42857142857144,547.1428571428571,60
0,490.5625,663.75,62
0,450.9090909090909,659.0909090909091,63
0,308.05,530.1,64
0,301.63157894736844,709.7894736842105,65
0,439.0,656.1739130434783,66
0,478.04166666666663,671.7083333333334,68
0,447.63157894736844,663.2105263157895,70
0,333.6666666666667,516.0,72
0,486.83333333333337,716.1111111111111,73
0,422.5,559.5,75
0,424.2,556.4,76
0,301.75,705.625,77
0,449.47058823529414,587.3529411764706,79
0,400.5,765.5,80
0,329.1,675.95,81
0,484.05555555555554,591.1666666666666,82
0,369.6666666666667,581.0,83
0,460.5,700.5,84
0,509.66666666666663,575.0,86
0,305.5,657.5,87
0,509.6,638.4,88
0,509.8,691.3333333333334,90
0,433.5,656.0,91
0,493.0,729.6315789473684,93
0,260.0,689.3333333333334,94
0,391.73333333333335,556.2,95
1,486.2,673.88,28
1,475.1923076923077,644.0,3
1,495.08333333333337,678.9166666666666,4
1,492.17391304347825,700.0,1
1,483.91666666666663,694.9166666666666,0
1,340.77272727272725,645.0909090909091,50
1,358.9090909090909,617.9090909090909,29
1,453.0909090909091,549.9090909090909,39
1,493.82608695652175,756.0,5
1,440.0909090909091,547.9090909090909,10
1,504.17391304347825,622.0,18
1,482.08333333333337,639.0833333333334,27
1,447.70833333333337,713.0416666666666,16
1,401.0,537.4285714285714,11
1,386.77272727272725,603.0909090909091,38
1,461.0909090909091,525.0909090909091,41
1,263.0,628.8260869565217,53
1,432.17391304347825,710.0,13
1,362.0909090909091,544.2272727272727,22
1,409.0,759.1739130434783,7
1,393.9090909090909,741.0909090909091,20
1,476.08333333333337,672.0833333333334,68
1,416.6818181818182,617.8636363636364,19
1,472.0,652.8260869565217,6
1,419.91666666666663,518.0833333333334,14
1,290.0,594.1739130434783,36
1,346.95,721.1,25
1,502.0,673.1739130434783,35
1,477.91666666666663,649.0833333333334,32
1,453.0,688.8260869565217,17
1,416.0,527.8260869565217,40
1,487.17391304347825,544.0,8
1,452.82608695652175,581.0,46
1,490.6190476190476,724.0,2
1,440.1904761904762,619.8095238095239,59
1,504.91666666666663,734.0833333333334,12
1,401.2105263157895,584.0,33
1,420.0,635.1739130434783,42
1,428.82608695652175,560.0,58
1,384.9090909090909,725.9090909090909,23
1,490.08333333333337,612.9166666666666,9
1,310.0,530.8260869565217,64
1,487.9090909090909,588.2272727272727,51
1,476.9090909090909,691.9090909090909,45
1,405.1904761904762,569.1428571428571,44
1,302.04545454545456,646.5454545454545,43
1,496.0909090909091,550.0909090909091,47
1,421.0,683.8260869565217,37
1,361.95652173913044,612.7826086956521,26
1,450.0,658.8571428571429,63
1,298.04347826086956,711.6521739130435,65
1,337.0909090909091,680.9090909090909,49
1,408.91666666666663,548.9166666666666,52
1,391.7,557.9,95
1,439.0909090909091,655.2272727272727,66
1,486.42105263157896,713.1052631578948,48
1,380.5,747.5,24
1,492.3888888888889,547.1666666666666,60
1,395.0,606.0,55
1,341.25,704.0,30
1,368.1,581.7,83
1,491.89473684210526,662.421052631579,62
1,449.17391304347825,720.0,15
1,335.0,517.0,72
1,422.42105263157896,557.8947368421052,75
1,447.5882352941177,663.1176470588235,70
1,457.0,758.0,34
1,394.0,560.7272727272727,56
1,400.22222222222223,765.5,80
1,494.0,730.0,93
1,298.42857142857144,707.6428571428571,77
1,382.82608695652175,522.0,101
1,434.0526315789474,659.2105263157895,54
1,452.17391304347825,616.0,102
1,483.9,592.9,82
1,488.3529411764706,717.0588235294117,73
1,329.0,676.7894736842105,81
1,464.9,757.3,104
1,462.33333333333337,699.3333333333334,84
1,259.7647058823529,689.2941176470588,94
1,509.66666666666663,638.0,88
1,291.1666666666667,632.6666666666666,105
1,384.0,746.5,106
1,301.5,655.5,87
1,434.6,656.0,91
1,509.92857142857144,691.6428571428571,90
1,509.92857142857144,574.6428571428571,86
2,452.08333333333337,689.0833333333334,17
2,482.0,638.1739130434783,27
2,492.04347826086956,699.6086956521739,1
2,386.3478260869565,602.9565217391305,38
2,310.0416666666667,530.2916666666666,64
2,507.0,734.0,12
2,422.0,684.0,37
2,439.16666666666663,546.1666666666666,10
2,495.0,756.1739130434783,5
2,420.77272727272725,517.0909090909091,14
2,494.7826086956522,678.0434782608695,4
2,401.9090909090909,583.9090909090909,33
2,504.17391304347825,622.0,18
2,472.2173913043478,651.8695652173913,6
2,290.0,592.952380952381,36
2,340.95652173913044,704.3478260869565,30
2,410.17391304347825,759.0,7
2,359.0416666666667,617.7083333333334,29
2,448.17391304347825,711.0,16
2,420.0,635.1739130434783,42
2,431.0,709.1739130434783,13
2,493.0909090909091,729.7727272727273,93
2,440.17391304347825,619.0,59
2,476.17391304347825,691.0,45
2,388.4545454545455,726.0454545454545,23
2,487.0,543.8260869565217,8
2,416.22222222222223,617.5555555555555,19
2,460.9090909090909,524.9090909090909,41
2,345.0,719.8571428571429,25
2,362.8095238095238,544.8095238095239,22
2,393.1904761904762,740.8095238095239,20
2,394.95833333333337,605.7083333333334,55
2,341.0909090909091,644.9090909090909,50
2,481.66666666666663,663.1904761904761,109
2,483.2,695.12,0
2,262.09090909090907,628.9090909090909,53
2,486.04761904761904,673.8095238095239,28
2,478.0454545454545,649.4545454545455,32
2,489.9090909090909,612.0454545454545,9
2,416.17391304347825,528.0,40
2,476.82608695652175,673.0,68
2,453.17391304347825,550.0,39
2,405.9090909090909,569.0909090909091,44
2,452.82608695652175,581.0,46
2,408.9090909090909,548.9090909090909,52
2,338.0,680.0,49
2,380.0,748.8571428571429,24
2,501.0,673.0,35
2,370.42105263157896,683.8947368421052,111
2,450.77272727272725,658.9090909090909,63
2,302.7,644.1,43
2,368.9,580.3,83
2,487.0,588.0,51
2,383.17391304347825,522.0,101
2,362.0,612.0,26
2,494.57894736842104,549.8947368421052,47
2,486.0909090909091,711.0909090909091,48
2,399.9,535.05,112
2,446.9,662.05,70
2,392.27777777777777,558.3333333333334,95
2,443.0909090909091,715.7727272727273,114
2,430.0,559.2105263157895,58
2,493.9,662.3,62
2,423.57894736842104,555.8947368421052,76
2,452.9,615.3,102
2,487.25,724.0,2
2,259.77777777777777,688.5,94
2,297.3809523809524,713.0,65
2,328.17391304347825,677.0,81
2,334.9,521.55,72
2,439.4375,655.25,66
2,423.0769230769231,559.7692307692307,75
2,298.0,708.25,77
2,509.1904761904762,637.1428571428571,88
2,346.1111111111111,699.2222222222222,116
2,503.63157894736844,631.0,117
2,306.22222222222223,654.4444444444445,87
2,483.2857142857143,589.1428571428571,82
2,402.625,538.75,11
2,492.6470588235294,546.7058823529412,60
2,434.2105263157895,656.421052631579,91
2,429.42105263157896,660.7894736842105,118
2,487.42105263157896,716.1052631578948,73
2,456.77272727272725,756.7727272727273,34
2,292.7894736842105,631.3684210526316,105
2,475.0,643.7647058823529,3
2,462.94444444444446,756.7222222222222,104
2,450.2142857142857,584.4285714285714,79
2,509.6,574.4,86
2,434.7647058823529,661.2941176470588,54
2,509.8,691.3333333333334,90
2,464.6,700.6,84
2,492.47368421052636,630.3157894736842,120
3,494.0,677.0,4
3,369.0,550.8260869565217,121
3,489.1904761904762,613.047619047619,9
3,477.0,690.3809523809524,45
3,430.08333333333337,708.0833333333334,13
3,337.0909090909091,644.2272727272727,50
3,387.0,602.1739130434783,38
3,486.08333333333337,671.9166666666666,28
3,504.08333333333337,621.9166666666666,18
3,402.17391304347825,584.0,33
3,477.0,672.0,68
3,478.17391304347825,649.8695652173913,32
3,422.9090909090909,683.9090909090909,37
3,462.0,524.8260869565217,41
3,495.0,755.8260869565217,5
3,452.2173913043478,580.9565217391305,46
3,472.0,652.8260869565217,6
3,446.95,711.1,16
3,390.91666666666663,727.0833333333334,23
3,487.29166666666663,544.0416666666666,8
3,452.12,687.8,17
3,296.1904761904762,713.8095238095239,65
3,417.17391304347825,618.0,19
3,439.0909090909091,545.9090909090909,10
3,508.0,738.0,12
3,393.0909090909091,739.9090909090909,20
3,496.2,550.88,47
3,420.1,634.3,42
3,309.9047619047619,531.6666666666666,64
3,417.0,527.8260869565217,40
3,288.1,593.7,36
3,501.12,672.8,35
3,361.2173913043478,611.9565217391305,26
3,341.2631578947368,704.3157894736842,30
3,493.0,729.8260869565217,93
3,359.0909090909091,617.9090909090909,29
3,394.1904761904762,605.8095238095239,55
3,369.7,577.9,83
3,450.3,658.9,63
3,336.89473684210526,680.8421052631579,49
3,440.0,619.0,59
3,429.0909090909091,559.0909090909091,58
3,490.8571428571429,700.1904761904761,1
3,405.0,568.0,44
3,453.0,615.0,102
3,345.6521739130435,716.9565217391305,25
3,379.27272727272725,748.9545454545455,24
3,343.8,697.45,116
3,291.9090909090909,629.9090909090909,105
3,453.6818181818182,549.9545454545455,39
3,294.14285714285717,706.8095238095239,77
3,409.0,549.0,52
3,456.91666666666663,756.9166666666666,34
3,261.90909090909093,628.9545454545455,53
3,487.9090909090909,587.9090909090909,51
3,409.8695652173913,759.2173913043478,7
3,419.08333333333337,514.9166666666666,14
3,392.45,559.05,95
3,482.52,661.8,109
3,399.5,535.0,112
3,382.05,523.3,101
3,494.2,663.55,62
3,443.95238095238096,717.1904761904761,114
3,486.7894736842105,724.0,2
3,482.0909090909091,637.0909090909091,27
3,485.3529411764706,711.4117647058823,48
3,422.45,560.1,75
3,439.6842105263158,655.2105263157895,66
3,446.25,661.95,70
3,333.9,525.3,72
3,494.0,629.8260869565217,120
3,484.0,694.2105263157895,0
3,508.17391304347825,636.8695652173913,88
3,389.8421052631579,764.3684210526316,124
3,429.1,660.3,118
3,383.07142857142856,746.5,106
3,464.4117647058823,757.2352941176471,104
3,433.63157894736844,656.0,91
3,423.5882352941177,555.3529411764706,76
3,401.7857142857143,538.4285714285714,11
3,503.9,632.7,117
3,476.55555555555554,641.1111111111111,3
3,493.27777777777777,547.0555555555555,60
3,487.57894736842104,715.8947368421052,73
3,367.55,687.1,111
3,328.47058823529414,676.6470588235294,81
3,259.5,687.5,94
3,510.0,574.5,86
3,434.61538461538464,659.8461538461538,54
3,299.8888888888889,614.0555555555555,126
3,510.0,691.0,90
4,487.0,543.0,8
4,490.6521739130435,699.0434782608695,1
4,505.0,621.0,18
4,482.12,636.2,27
4,416.17391304347825,527.0,40
4,260.9166666666667,627.9166666666666,53
4,453.08333333333337,684.9166666666666,17
4,370.0,552.1739130434783,121
4,341.0909090909091,704.9090909090909,30
4,406.0,568.1739130434783,44
4,478.0,648.8260869565217,32
4,420.0,633.8260869565217,42
4,486.0909090909091,670.9090909090909,28
4,487.7,587.9,51
4,472.0,652.0,6
4,446.12,709.8,16
4,440.0909090909091,618.5,59
4,501.91666666666663,672.0833333333334,35
4,482.17391304347825,662.0,109
4,410.0909090909091,760.9090909090909,7
4,402.22727272727275,583.9090909090909,33
4,311.0,531.8260869565217,64
4,345.9090909090909,716.9090909090909,25
4,453.0,549.0,39
4,288.9090909090909,592.7727272727273,36
4,462.3,524.9,41
4,452.82608695652175,615.0,102
4,385.3,602.1,38
4,361.0,611.1739130434783,26
4,296.17391304347825,713.0,65
4,496.82608695652175,755.0,5
4,395.0,604.8260869565217,55
4,476.82608695652175,690.0,45
4,475.27272727272725,671.0454545454545,68
4,421.0,683.0,37
4,506.08333333333337,736.0416666666666,12
4,336.9,679.7,49
4,390.0,726.1739130434783,23
4,430.9090909090909,708.2272727272727,13
4,393.9090909090909,739.0909090909091,20
4,409.08333333333337,548.9166666666666,52
4,359.0,617.4285714285714,29
4,489.9090909090909,612.9090909090909,9
4,496.0,551.0,47
4,289.3157894736842,707.7894736842105,77
4,438.1904761904762,544.1428571428571,10
4,494.70833333333337,677.0416666666666,4
4,397.0909090909091,533.0909090909091,112
4,492.8571428571429,546.8095238095239,60
4,381.0909090909091,524.0909090909091,101
4,422.57142857142856,554.9047619047619,76
4,433.3181818181818,561.0,129
4,451.9047619047619,581.1904761904761,46
4,337.5882352941177,643.3529411764706,50
4,494.0,729.1739130434783,93
4,416.9090909090909,617.0909090909091,19
4,449.77272727272725,658.9090909090909,63
4,291.95,629.1,105
4,428.2105263157895,660.0,118
4,484.0909090909091,694.0909090909091,0
4,486.0,723.0,2
4,485.82608695652175,710.0,48
4,390.17391304347825,763.0,124
4,368.2105263157895,576.6842105263158,83
4,446.4666666666667,661.6666666666666,70
4,345.9,699.3,116
4,438.9090909090909,654.9090909090909,66
4,380.04545454545456,748.0909090909091,24
4,423.0909090909091,559.9090909090909,75
4,493.0,629.6190476190476,120
4,447.0,716.2105263157895,114
4,416.57894736842104,513.8947368421053,14
4,493.0,662.5,62
4,402.0,536.8260869565217,11
4,392.75,559.0,95
4,327.0,676.0,81
4,504.0,631.8260869565217,117
4,508.95238095238096,635.6666666666666,88
4,487.7058823529412,714.1176470588235,73
4,455.9,756.55,34
4,383.4,745.4,106
4,434.45,654.9,91
4,298.3809523809524,613.0,126
4,335.9,528.5,72
4,428.47058823529414,739.3529411764706,133
4,487.3529411764706,581.4705882352941,134
4,389.2857142857143,556.3571428571429,135
4,429.7142857142857,559.2857142857143,58
4,421.0,518.3333333333334,136
4,460.55,701.1,84
4,509.6875,690.4375,90
4,258.3333333333333,685.0,94
4,509.92857142857144,573.6428571428571,86
4,436.0,659.3333333333334,54
4,459.9230769230769,755.2307692307693,138
4,463.88235294117646,755.5294117647059,104
5,471.91666666666663,651.9166666666666,6
5,505.08333333333337,620.9166666666666,18
5,462.17391304347825,524.0,41
5,494.82608695652175,677.0,4
5,497.82608695652175,753.0,5
5,476.91666666666663,689.9166666666666,45
5,478.2,649.12,32
5,448.08333333333337,709.0833333333334,16
5,420.0,633.8260869565217,42
5,369.0833333333333,551.9166666666666,121
5,359.0833333333333,617.9166666666666,29
5,453.66666666666663,549.0833333333334,39
5,476.0,670.8260869565217,68
5,347.0416666666667,717.7083333333334,25
5,340.9166666666667,704.0833333333334,30
5,452.17391304347825,685.0,17
5,482.0,661.8260869565217,109
5,491.08333333333337,698.9166666666666,1
5,417.0909090909091,526.9090909090909,40
5,439.82608695652175,619.0,59
5,406.0909090909091,567.9090909090909,44
5,379.0869565217391,751.3913043478261,24
5,420.9090909090909,684.0909090909091,37
5,296.0909090909091,713.0909090909091,65
5,487.5,543.0,8
5,430.82608695652175,707.8695652173913,13
5,289.7,593.1,36
5,408.9090909090909,548.9090909090909,52
5,482.04347826086956,637.2173913043479,27
5,494.17391304347825,729.0,93
5,312.17391304347825,532.0,64
5,261.09090909090907,625.9090909090909,53
5,487.0909090909091,669.9090909090909,28
5,385.9090909090909,602.0909090909091,38
5,402.0909090909091,582.9090909090909,33
5,394.0,740.1904761904761,20
5,417.0,616.8260869565217,19
5,289.22727272727275,708.9090909090909,77
5,491.04347826086956,613.4347826086956,9
5,486.0,710.1739130434783,48
5,494.0,630.1739130434783,120
5,379.9090909090909,525.9090909090909,101
5,496.27272727272725,550.9090909090909,47
5,508.95652173913044,732.6521739130435,12
5,428.17391304347825,661.0,118
5,393.82608695652175,604.0,55
5,486.04347826086956,723.6521739130435,2
5,338.0909090909091,680.0909090909091,49
5,488.0909090909091,587.7272727272727,51
5,452.95652173913044,581.0,46
5,389.0909090909091,762.9090909090909,124
5,439.17391304347825,560.0,140
5,438.7826086956522,655.1304347826087,66
5,453.7894736842105,615.0,102
5,484.22727272727275,693.0909090909091,0
5,294.2916666666667,627.9583333333334,105
5,299.0,613.0,126
5,361.9090909090909,611.0909090909091,26
5,401.0,536.8571428571429,11
5,424.12,555.2,76
5,369.05,576.1,83
5,501.9090909090909,671.9090909090909,35
5,416.9090909090909,514.0454545454545,14
5,394.1,559.3,95
5,447.0,661.2105263157895,70
5,492.8571428571429,546.8095238095239,60
5,490.89473684210526,661.421052631579,62
5,411.6818181818182,761.1818181818182,7
5,430.0,558.8260869565217,129
5,451.0526315789474,658.8421052631579,63
5,458.0,756.0,138
5,395.52631578947364,728.0,144
5,335.9,641.7,50
5,488.05,716.9,73
5,507.95,635.1,88
5,504.2,632.2,117
5,428.1428571428571,740.3333333333334,133
5,488.1,581.05,134
5,329.0,677.0,81
5,487.0,746.1739130434783,148
5,434.3125,655.1875,91
5,435.0,660.0,54
5,390.11764705882354,556.3529411764706,135
5,448.5,584.5,149
5,464.8888888888889,752.5,104
5,385.3,744.95,106
5,336.0,524.8260869565217,72
5,259.3333333333333,685.6666666666666,94
5,423.1111111111111,559.6666666666666,75
5,388.0,727.3333333333334,23
5,421.7,517.9,136
5,501.0,645.6315789473684,151
5,300.0909090909091,602.9090909090909,152
5,427.375,556.375,58
5,460.0,700.3529411764706,84
5,342.5882352941177,643.7647058823529,153
5,322.875,646.3125,154
5,400.3636363636364,533.0909090909091,112
5,447.4666666666667,718.1333333333333,114
6,504.91666666666663,620.9166666666666,18
6,339.7,703.9,30
6,494.82608695652175,677.0,4
6,486.70833333333337,543.0416666666666,8
6,346.0,718.8571428571429,25
6,445.0,709.0,16
6,430.0,708.1739130434783,13
6,492.91666666666663,697.9166666666666,1
6,367.0,549.8260869565217,121
6,502.42105263157896,672.8947368421052,35
6,379.0,525.8260869565217,101
6,290.12,710.8,77
6,482.17391304347825,660.0,109
6,297.11538461538464,712.9615384615385,65
6,405.8095238095238,568.8095238095239,44
6,476.91666666666663,671.9166666666666,68
6,402.8695652173913,583.1739130434783,33
6,385.2105263157895,602.0,38
6,453.0,615.1739130434783,102
6,461.9090909090909,524.9090909090909,41
6,290.0833333333333,594.0833333333334,36
6,359.0,618.5714285714286,29
6,497.125,753.0416666666666,5
6,440.66666666666663,618.9047619047619,59
6,477.0,690.8260869565217,45
6,402.0909090909091,536.9090909090909,11
6,489.1304347826087,613.2173913043479,9
6,493.9090909090909,729.0909090909091,93
6,453.08333333333337,683.9166666666666,17
6,420.70833333333337,632.9583333333334,42
6,485.45,709.2,48
6,472.08333333333337,652.0833333333334,6
6,417.04166666666663,527.7083333333334,40
6,293.85714285714283,627.8095238095239,105
6,478.29166666666663,648.9583333333334,32
6,428.17391304347825,661.0,118
6,414.0,757.1739130434783,7
6,497.0909090909091,550.9090909090909,47
6,486.91666666666663,723.9166666666666,2
6,388.0,761.2105263157895,124
6,338.0,678.6190476190476,49
6,417.1363636363636,617.0909090909091,19
6,424.04166666666663,555.2916666666666,76
6,485.95,691.1,0
6,418.82608695652175,685.0,37
6,259.8095238095238,627.8095238095239,53
6,361.57142857142856,611.0,26
6,394.0909090909091,605.0909090909091,55
6,409.0,548.8260869565217,52
6,439.82608695652175,653.0,66
6,494.17391304347825,630.0,120
6,490.1904761904762,661.8095238095239,62
6,379.9,752.05,24
6,394.0909090909091,559.0909090909091,95
6,322.55555555555554,645.2222222222222,154
6,451.0,659.1739130434783,63
6,311.9090909090909,532.9090909090909,64
6,338.8421052631579,644.3157894736842,153
6,488.17391304347825,588.0,51
6,393.3,740.95,20
6,458.0,757.0,138
6,492.5,547.0,60
6,452.95652173913044,581.3478260869565,46
6,395.0,726.1428571428571,144
6,489.04347826086956,581.3913043478261,134
